student_id,degree,institution_tier,gpa,target_career_id,career_skill_match_pct,total_skills_count,avg_skill_proficiency,core_cs_score,projects_count,avg_project_complexity,certifications_count,assessments_passed_pct,weekly_study_hours,learning_velocity_index,readiness_score,is_job_ready
STU_04048,B.Tech Computer Science,3,7.42,CR010,50.79,9,2.28,44.8,2,1.8,1,24.7,9.4,0.66,48.01,0
STU_04049,M.S. Computer Science,2,6.59,CR001,70.39,11,2.25,43.8,4,3.2,3,62.1,12.3,1.08,64.07,0
STU_04050,B.Tech Information Technology,3,8.79,CR005,27.45,10,1.23,20.0,2,2.3,1,43.1,7.8,0.86,30.93,0
STU_04051,BCA / MCA,3,9.98,CR001,97.89,14,4.16,78.4,3,3.9,5,89.9,19.3,1.58,87.76,1
STU_04052,BCA / MCA,2,8.15,CR007,56.56,9,2.39,50.5,2,3.2,2,64.9,9.3,1.03,55.53,0
STU_04053,BCA / MCA,2,8.15,CR005,87.75,20,4.22,83.5,3,3.8,4,85.6,18.1,1.66,82.93,1
STU_04054,BCA / MCA,2,7.14,CR001,63.08,13,2.36,33.7,2,1.9,1,45.9,7.3,0.72,46.96,0
STU_04055,M.S. Computer Science,3,9.36,CR003,96.85,21,4.25,89.4,5,4.8,5,94.6,28.6,1.9,95.64,1
STU_04056,B.Tech Computer Science,1,10.0,CR008,86.26,19,3.52,76.8,3,4.2,5,86.0,20.6,1.57,83.82,1
STU_04057,B.Tech Computer Science,3,8.36,CR003,56.84,18,2.54,52.4,3,2.5,1,51.5,16.2,1.21,52.16,0
STU_04058,B.Tech Electronics,3,6.25,CR004,24.12,4,1.23,15.1,2,1.9,0,42.8,6.5,0.98,27.72,0
STU_04059,M.S. Computer Science,2,6.16,CR002,73.02,13,3.1,57.8,3,2.9,1,54.2,8.6,1.25,64.79,0
STU_04060,M.S. Computer Science,1,7.36,CR007,54.31,8,2.18,44.9,4,3.4,2,53.5,17.0,1.39,55.85,0
STU_04061,B.S. Data Science,3,8.22,CR006,89.28,16,4.15,79.0,3,4.1,2,88.1,22.1,1.69,84.08,1
STU_04062,B.Tech Electronics,1,8.3,CR009,91.72,15,4.32,89.4,5,4.4,3,88.3,21.5,1.71,92.88,1
STU_04063,BCA / MCA,2,6.64,CR005,45.19,9,1.93,45.1,1,1.1,0,41.6,8.8,0.74,36.22,0
STU_04064,B.Tech Electronics,3,7.33,CR002,90.95,17,3.22,63.7,6,4.2,2,75.8,14.8,1.53,83.77,1
STU_04065,B.Tech Information Technology,3,8.61,CR007,59.66,10,2.83,48.0,2,3.4,3,58.9,14.0,1.26,59.15,0
STU_04066,B.Tech Computer Science,2,7.73,CR001,31.34,7,1.29,24.4,0,1.2,1,34.9,5.2,0.88,22.68,0
STU_04067,B.Tech Computer Science,2,8.54,CR003,96.66,21,4.35,93.1,8,4.5,4,90.9,31.5,1.86,96.92,1
STU_04068,BCA / MCA,3,8.29,CR005,67.2,15,3.33,63.1,2,3.8,2,68.5,14.5,1.13,66.24,0
STU_04069,M.S. Computer Science,2,9.32,CR003,60.27,13,2.48,43.5,3,2.7,3,71.0,17.0,1.06,59.37,0
STU_04070,BCA / MCA,3,8.74,CR008,85.97,19,3.6,74.0,3,4.2,3,80.6,23.3,1.53,81.38,1
STU_04071,B.Tech Computer Science,3,9.02,CR005,86.62,16,3.5,73.2,4,4.2,4,78.9,22.8,1.46,81.19,1
STU_04072,B.Tech Information Technology,2,7.13,CR006,23.42,8,1.19,29.2,2,1.8,0,49.0,4.8,0.7,25.89,0
STU_04073,M.S. Computer Science,1,5.36,CR003,100.0,25,4.83,89.8,8,5.0,5,94.0,31.1,2.07,96.73,1
STU_04074,B.Tech Information Technology,1,8.35,CR009,94.19,21,4.28,96.7,8,4.5,6,89.0,24.8,2.04,93.04,1
STU_04075,BCA / MCA,1,6.52,CR010,64.97,15,3.48,67.1,3,3.5,1,70.4,11.3,1.34,62.85,0
STU_04076,B.Tech Information Technology,3,7.95,CR005,41.84,5,1.32,36.4,1,1.6,0,23.4,4.6,0.75,33.76,0
STU_04077,BCA / MCA,2,6.85,CR006,60.81,15,2.19,44.6,4,3.3,2,59.4,13.7,1.25,57.08,0
STU_04078,B.S. Data Science,2,8.22,CR002,92.63,19,3.53,77.7,6,3.9,4,82.9,14.1,1.4,86.18,1
STU_04079,B.S. Data Science,2,9.71,CR004,93.71,21,4.23,82.1,5,4.5,3,82.0,15.8,1.4,91.1,1
STU_04080,B.Tech Computer Science,2,6.42,CR010,49.05,12,2.28,40.0,3,2.7,1,68.2,12.6,1.24,48.52,0
STU_04081,M.S. Computer Science,2,8.04,CR007,63.18,11,2.48,58.0,2,3.7,1,52.0,10.7,1.2,54.55,0
STU_04082,B.Tech Information Technology,2,8.66,CR007,81.16,18,3.46,66.2,3,3.7,3,73.6,14.2,1.03,74.8,0
STU_04083,M.S. Computer Science,3,6.58,CR007,79.88,20,3.07,62.9,2,2.6,1,60.2,13.4,1.04,64.7,0
STU_04084,B.S. Data Science,2,7.99,CR010,82.94,17,3.51,78.0,4,3.9,3,82.1,17.7,1.41,77.7,1
STU_04085,BCA / MCA,1,8.17,CR005,24.79,10,1.23,26.9,2,2.1,1,23.8,9.2,0.86,29.72,0
STU_04086,B.Tech Information Technology,1,6.98,CR007,76.19,20,3.59,62.8,2,3.5,1,53.4,10.5,1.1,64.3,0
STU_04087,B.Tech Electronics,2,9.79,CR002,96.36,23,4.64,85.0,8,4.9,4,96.8,31.3,1.62,97.61,1
STU_04088,B.Tech Information Technology,3,6.57,CR007,60.26,14,2.26,55.9,4,3.7,3,60.0,14.0,1.08,65.72,0
STU_04089,BCA / MCA,3,5.81,CR010,97.76,25,4.84,94.9,6,4.8,4,94.5,22.4,1.74,95.78,1
STU_04090,B.S. Data Science,3,8.41,CR008,93.98,23,4.04,84.7,6,4.4,5,86.9,19.7,1.75,95.51,1
STU_04091,BCA / MCA,2,7.89,CR010,39.22,13,1.99,30.9,1,1.3,0,33.3,8.0,0.63,33.31,0
STU_04092,B.S. Data Science,1,7.99,CR005,78.81,16,3.48,72.6,2,2.9,3,68.4,16.6,1.25,72.87,0
STU_04093,B.S. Data Science,3,8.29,CR004,36.73,10,1.32,28.2,0,1.8,0,28.0,7.4,0.98,34.77,0
STU_04094,M.S. Computer Science,1,9.09,CR003,51.9,15,2.72,49.3,2,2.9,1,64.2,14.7,1.13,53.16,0
STU_04095,B.Tech Computer Science,2,7.09,CR001,94.65,20,3.72,67.6,6,4.1,5,80.4,18.0,1.69,88.61,1
STU_04096,B.Tech Information Technology,3,8.5,CR002,94.75,18,4.18,83.0,7,4.8,4,91.0,21.5,1.85,91.0,1
STU_04097,B.Tech Computer Science,3,9.7,CR010,19.31,8,1.34,23.4,1,1.3,0,35.2,7.1,0.61,22.99,0
STU_04098,B.Tech Computer Science,2,6.58,CR010,65.09,11,2.98,56.6,2,3.3,3,54.0,9.6,1.26,64.16,0
STU_04099,M.S. Computer Science,2,8.84,CR001,82.47,14,3.04,58.8,4,2.9,2,71.3,16.2,1.0,74.75,0
STU_04100,BCA / MCA,2,6.31,CR007,76.51,19,2.85,62.7,4,3.7,3,61.1,17.6,1.27,74.77,0
STU_04101,BCA / MCA,1,6.85,CR001,80.53,16,3.03,44.5,4,3.5,3,60.6,14.4,1.09,68.31,0
STU_04102,B.Tech Information Technology,1,8.16,CR003,43.42,6,1.76,40.6,0,2.2,0,46.9,5.1,0.94,29.85,0
STU_04103,M.S. Computer Science,3,6.87,CR007,77.7,20,3.29,71.7,2,3.8,3,58.8,15.3,1.09,71.33,0
STU_04104,B.S. Data Science,2,8.46,CR010,72.83,16,2.85,57.8,4,3.6,3,55.3,15.0,1.33,72.63,0
STU_04105,B.Tech Computer Science,2,8.09,CR006,74.42,12,2.95,56.5,2,2.8,1,68.6,9.4,1.34,62.79,0
STU_04106,B.Tech Computer Science,2,8.57,CR006,32.37,10,1.46,32.4,0,2.5,1,43.1,6.4,0.64,32.75,0
STU_04107,M.S. Computer Science,2,8.44,CR002,98.01,26,4.88,95.8,8,4.9,5,96.5,19.0,2.0,98.11,1
STU_04108,B.Tech Electronics,1,6.02,CR005,79.5,14,3.77,73.8,3,4.0,4,76.7,16.8,1.74,77.95,1
STU_04109,B.Tech Information Technology,3,7.24,CR005,66.25,11,2.77,54.8,2,3.8,3,68.9,10.8,1.23,67.29,0
STU_04110,B.Tech Information Technology,2,7.09,CR002,79.71,18,3.56,71.6,6,4.1,4,88.1,18.0,1.63,88.19,1
STU_04111,B.Tech Electronics,1,6.54,CR001,79.17,19,3.12,55.8,3,2.5,1,53.1,14.9,1.03,64.72,0
STU_04112,BCA / MCA,1,7.16,CR008,92.07,21,4.27,94.8,7,4.6,3,94.7,20.8,1.65,95.69,1
STU_04113,B.Tech Information Technology,2,7.28,CR010,77.52,18,3.48,59.5,4,3.9,2,83.5,14.8,1.43,75.15,1
STU_04114,B.Tech Information Technology,2,6.84,CR010,80.71,13,3.93,82.3,3,4.6,3,78.2,23.8,1.8,82.06,1
STU_04115,M.S. Computer Science,2,9.05,CR004,71.31,18,3.03,56.5,2,3.7,2,65.4,15.1,1.04,63.67,0
STU_04116,BCA / MCA,1,7.32,CR005,85.78,18,3.89,78.2,5,4.5,4,76.3,14.7,1.68,85.59,1
STU_04117,B.Tech Electronics,2,6.42,CR010,30.63,6,1.19,39.1,1,1.2,1,20.4,5.8,0.98,32.97,0
STU_04118,B.Tech Electronics,1,9.65,CR009,79.34,18,3.1,67.8,2,3.1,1,74.9,17.5,1.28,67.95,0
STU_04119,B.S. Data Science,3,8.18,CR001,98.13,23,4.69,83.9,6,3.9,5,83.9,22.5,1.3,94.8,1
STU_04120,B.S. Data Science,1,7.84,CR010,38.06,6,1.88,36.3,1,1.3,0,40.4,7.1,0.87,32.45,0
STU_04121,BCA / MCA,2,6.42,CR006,35.88,11,1.71,35.1,2,1.0,0,24.4,7.9,0.79,31.28,0
STU_04122,BCA / MCA,1,6.76,CR009,70.29,17,2.77,57.3,2,2.6,2,61.0,14.7,1.05,57.99,0
STU_04123,B.S. Data Science,2,7.42,CR005,38.72,11,1.85,38.6,0,1.0,1,24.1,6.1,0.76,32.0,0
STU_04124,M.S. Computer Science,1,8.37,CR006,50.09,10,2.18,41.9,2,2.6,3,74.5,11.1,1.01,46.71,0
STU_04125,BCA / MCA,3,8.08,CR006,80.98,15,4.1,85.2,6,4.5,4,75.1,14.9,1.51,83.59,1
STU_04126,B.S. Data Science,3,7.87,CR010,52.5,14,2.4,48.2,3,3.7,1,69.3,13.7,1.23,51.36,0
STU_04127,M.S. Computer Science,2,6.13,CR007,34.04,8,1.0,20.1,1,1.9,1,36.1,9.9,0.79,37.38,0
STU_04128,B.Tech Computer Science,1,6.88,CR001,67.97,12,2.38,47.9,2,2.7,3,65.2,16.0,1.01,63.11,0
STU_04129,B.S. Data Science,2,9.8,CR005,43.99,7,2.09,29.2,1,1.5,0,44.4,6.5,0.86,36.61,0
STU_04130,B.Tech Information Technology,2,8.12,CR009,48.53,11,2.05,39.5,0,1.6,0,43.0,6.7,1.0,38.79,0
STU_04131,BCA / MCA,2,7.62,CR007,81.8,18,3.19,65.0,2,3.7,3,69.8,15.3,1.14,71.43,0
STU_04132,BCA / MCA,1,8.49,CR009,54.11,7,1.87,49.4,4,3.2,3,62.8,8.6,1.09,61.02,0
STU_04133,B.Tech Electronics,2,7.36,CR005,80.71,17,3.3,74.7,4,3.1,3,71.6,16.0,1.2,78.13,1
STU_04134,B.Tech Computer Science,2,8.52,CR009,62.31,19,2.6,54.6,2,3.7,2,59.2,11.9,1.3,60.79,0
STU_04135,B.S. Data Science,1,6.65,CR006,48.44,12,2.08,36.8,1,1.6,1,21.3,7.2,0.94,42.48,0
STU_04136,BCA / MCA,2,10.0,CR010,41.52,7,1.9,33.6,0,2.3,0,31.8,4.2,0.6,30.55,0
STU_04137,B.S. Data Science,3,6.59,CR003,55.41,11,1.84,48.8,0,1.4,1,30.5,5.3,0.76,42.0,0
STU_04138,B.S. Data Science,2,8.86,CR001,64.59,9,2.13,46.0,4,2.5,1,61.0,12.0,1.19,55.16,0
STU_04139,B.Tech Electronics,2,7.39,CR009,71.76,22,2.95,59.8,6,4.2,2,84.4,14.5,1.73,73.59,0
STU_04140,M.S. Computer Science,1,7.61,CR002,78.91,10,3.15,68.8,4,3.4,1,69.3,10.3,1.25,66.67,0
STU_04141,M.S. Computer Science,3,8.17,CR005,83.54,18,3.88,67.3,3,4.0,2,84.5,14.9,1.49,79.59,1
STU_04142,B.Tech Information Technology,2,8.35,CR003,90.55,23,4.25,80.6,6,4.2,2,84.1,20.3,1.59,86.57,1
STU_04143,B.Tech Computer Science,2,8.07,CR005,53.7,10,2.4,41.5,4,3.4,1,66.1,16.8,1.27,56.51,0
STU_04144,B.S. Data Science,1,8.46,CR007,52.36,8,1.82,43.8,2,1.9,0,48.0,6.5,0.99,42.2,0
STU_04145,B.Tech Computer Science,2,10.0,CR007,22.03,3,1.2,26.8,1,1.8,0,39.0,7.3,0.7,28.6,0
STU_04146,B.Tech Information Technology,1,6.6,CR004,71.93,14,2.66,59.6,3,3.2,3,56.7,8.3,1.02,68.47,0
STU_04147,B.Tech Computer Science,2,7.66,CR005,76.32,14,3.18,55.3,3,2.8,2,70.6,16.0,1.09,68.16,0
STU_04148,B.Tech Electronics,3,6.23,CR001,96.21,18,4.0,73.5,4,4.2,3,76.8,17.9,1.47,86.45,1
STU_04149,B.Tech Computer Science,2,8.29,CR002,69.86,15,2.97,51.0,4,3.4,1,62.5,10.6,1.24,60.58,0
STU_04150,M.S. Computer Science,2,7.9,CR004,71.87,12,2.75,63.0,3,2.6,2,61.7,16.1,1.27,64.46,0
STU_04151,B.Tech Electronics,3,8.6,CR003,90.06,15,3.97,76.8,4,4.1,3,76.1,18.3,1.5,84.51,1
STU_04152,B.S. Data Science,3,7.61,CR010,57.39,11,2.85,51.7,2,2.6,2,73.8,11.9,1.38,51.74,0
STU_04153,B.Tech Information Technology,3,6.94,CR003,82.8,16,3.64,73.5,3,4.4,4,89.6,16.9,1.63,78.55,1
STU_04154,B.Tech Computer Science,1,7.49,CR008,94.24,14,3.92,84.5,6,4.1,2,79.8,20.5,1.61,88.04,1
STU_04155,B.Tech Information Technology,3,6.89,CR009,68.0,15,3.13,72.0,3,3.1,1,51.0,15.2,1.35,62.31,0
STU_04156,B.Tech Electronics,2,7.63,CR007,69.63,16,2.89,59.6,3,3.1,1,52.0,15.0,1.1,56.89,0
STU_04157,B.S. Data Science,1,7.61,CR009,88.18,15,3.85,72.8,3,4.5,5,88.4,16.3,1.32,85.68,1
STU_04158,B.S. Data Science,3,7.18,CR010,73.59,21,3.23,63.2,2,3.0,1,66.7,11.2,1.09,64.53,0
STU_04159,B.Tech Information Technology,2,7.51,CR010,18.99,8,1.0,18.5,0,1.6,0,47.1,8.3,0.62,22.82,0
STU_04160,BCA / MCA,2,8.21,CR001,49.06,12,2.12,34.5,0,2.2,0,20.0,8.1,0.78,36.9,0
STU_04161,M.S. Computer Science,2,7.28,CR003,87.26,17,3.72,75.8,6,4.2,4,82.5,14.3,1.66,87.41,1
STU_04162,M.S. Computer Science,2,9.1,CR010,55.61,18,2.53,57.2,2,3.3,3,56.0,13.3,1.21,55.27,0
STU_04163,BCA / MCA,3,6.84,CR007,37.75,7,1.34,28.1,2,1.8,1,36.4,8.9,0.94,35.83,0
STU_04164,B.Tech Computer Science,1,6.73,CR008,69.18,8,2.36,53.1,3,2.6,2,63.9,13.7,1.2,59.86,0
STU_04165,BCA / MCA,2,7.83,CR005,93.75,19,4.54,91.1,6,4.6,3,89.5,24.9,2.17,94.03,1
STU_04166,B.S. Data Science,2,7.76,CR009,98.46,23,4.49,89.4,7,4.9,5,88.0,28.4,1.88,96.85,1
STU_04167,B.S. Data Science,2,9.2,CR002,40.31,4,1.46,34.9,0,1.6,0,30.3,6.0,0.68,36.74,0
STU_04168,BCA / MCA,2,7.92,CR007,71.16,11,2.54,46.2,3,3.8,3,67.5,11.4,1.25,64.82,0
STU_04169,B.Tech Information Technology,2,7.48,CR005,89.62,16,4.11,83.1,6,4.5,5,88.1,16.9,1.78,89.62,1
STU_04170,B.Tech Information Technology,3,8.57,CR010,91.93,16,4.1,74.7,5,4.2,3,75.2,21.3,1.69,91.35,1
STU_04171,B.Tech Computer Science,2,10.0,CR008,25.16,9,1.05,17.6,2,1.4,1,28.6,6.3,0.64,30.12,0
STU_04172,B.Tech Electronics,1,7.45,CR007,32.55,13,1.61,26.2,1,1.4,0,29.5,9.7,0.75,32.15,0
STU_04173,B.S. Data Science,2,8.5,CR001,88.56,13,3.51,58.4,3,2.8,2,52.4,9.1,1.22,70.94,0
STU_04174,BCA / MCA,1,8.71,CR007,97.33,27,5.0,100.0,8,4.6,3,96.8,31.5,1.91,99.18,1
STU_04175,B.Tech Information Technology,1,10.0,CR002,79.66,21,3.18,64.5,3,3.1,1,74.4,8.1,1.14,70.66,0
STU_04176,B.Tech Computer Science,2,9.5,CR004,89.91,18,3.6,73.3,3,4.5,5,86.9,24.8,1.41,84.99,1
STU_04177,B.Tech Information Technology,2,8.76,CR002,79.35,18,3.44,63.0,2,2.8,2,60.1,17.1,1.19,69.23,0
STU_04178,B.Tech Electronics,1,9.74,CR009,69.12,10,2.94,54.2,2,3.3,2,61.3,15.7,1.0,63.36,0
STU_04179,B.Tech Information Technology,1,9.74,CR005,49.47,12,1.92,33.7,0,1.8,1,22.7,8.0,0.73,37.2,0
STU_04180,B.S. Data Science,2,6.64,CR005,49.16,9,2.07,37.4,1,1.9,1,20.3,9.1,0.78,40.87,0
STU_04181,BCA / MCA,3,7.69,CR004,39.08,8,1.5,35.8,1,1.3,1,29.6,4.9,0.65,37.05,0
STU_04182,M.S. Computer Science,1,7.17,CR008,28.22,9,1.15,19.4,2,2.5,0,35.4,9.2,0.76,21.64,0
STU_04183,BCA / MCA,3,9.06,CR010,55.73,17,2.55,48.2,3,3.1,3,67.2,13.7,1.26,60.52,0
STU_04184,B.S. Data Science,3,7.55,CR007,77.03,16,3.2,62.2,3,3.2,2,59.1,12.6,1.23,65.02,0
STU_04185,B.Tech Electronics,3,8.2,CR009,29.04,7,1.03,32.0,1,1.2,1,30.1,8.4,0.75,30.97,0
STU_04186,B.S. Data Science,2,7.32,CR009,52.07,12,1.97,42.9,4,3.4,1,54.3,11.9,1.32,54.72,0
STU_04187,B.S. Data Science,2,6.85,CR001,96.48,20,4.18,80.0,4,4.2,5,86.4,19.6,1.45,90.1,1
STU_04188,B.Tech Electronics,3,7.26,CR002,75.31,14,3.64,72.7,2,3.3,1,54.0,15.9,1.23,66.63,0
STU_04189,BCA / MCA,1,6.27,CR003,24.27,12,1.26,28.9,2,1.1,1,31.8,7.4,0.87,28.36,0
STU_04190,B.Tech Electronics,2,7.67,CR004,46.69,11,2.04,27.4,0,2.3,1,46.4,8.9,0.82,41.04,0
STU_04191,B.Tech Information Technology,3,10.0,CR003,35.65,4,1.41,24.6,1,2.0,1,44.0,9.8,0.8,37.19,0
STU_04192,B.S. Data Science,1,7.08,CR009,98.35,23,4.76,99.5,7,4.6,4,90.2,28.0,1.64,96.7,1
STU_04193,B.Tech Information Technology,3,10.0,CR008,75.82,9,2.87,66.8,4,3.4,3,54.9,9.7,1.05,70.3,0
STU_04194,B.Tech Information Technology,2,6.9,CR008,84.5,14,3.45,64.0,2,3.0,3,57.5,16.2,1.37,73.13,0
STU_04195,BCA / MCA,1,6.76,CR009,86.93,15,3.76,80.6,4,4.5,2,83.1,21.9,1.73,84.07,1
STU_04196,B.Tech Information Technology,2,7.36,CR003,35.46,10,1.68,33.2,0,1.6,1,25.1,9.6,0.89,30.68,0
STU_04197,BCA / MCA,3,7.32,CR002,61.78,8,2.31,49.1,2,3.6,1,50.5,16.9,1.21,57.2,0
STU_04198,B.Tech Information Technology,2,7.37,CR005,56.94,12,2.29,42.8,1,1.2,1,24.4,5.7,0.65,41.53,0
STU_04199,BCA / MCA,1,6.98,CR010,56.95,11,2.33,54.1,4,3.4,1,66.0,17.0,1.13,54.84,0
STU_04200,BCA / MCA,2,8.77,CR006,83.08,20,3.94,83.8,5,4.3,4,85.8,23.9,1.35,87.54,1
STU_04201,BCA / MCA,2,7.65,CR007,54.47,7,2.34,38.1,1,1.1,1,30.4,9.3,0.81,39.53,0
STU_04202,B.Tech Electronics,2,8.57,CR010,57.53,11,2.54,49.5,2,2.9,3,58.1,10.3,1.29,57.39,0
STU_04203,B.Tech Information Technology,1,6.61,CR001,95.36,24,3.88,77.3,6,4.3,4,78.4,16.7,1.45,85.76,1
STU_04204,B.Tech Information Technology,2,6.39,CR003,46.36,6,1.83,38.8,1,1.5,0,26.2,5.5,0.96,29.56,0
STU_04205,B.Tech Information Technology,2,6.77,CR008,61.32,6,2.53,50.7,2,3.3,1,73.5,15.0,1.07,55.73,0
STU_04206,B.Tech Electronics,3,7.44,CR009,90.12,21,3.89,71.3,3,3.8,5,86.2,14.0,1.4,79.98,1
STU_04207,B.Tech Electronics,3,6.67,CR008,34.25,9,1.36,29.1,1,2.5,0,43.6,4.7,0.65,34.7,0
STU_04208,B.Tech Information Technology,2,8.83,CR001,33.56,13,1.0,24.0,0,1.4,1,36.2,6.8,0.61,34.84,0
STU_04209,M.S. Computer Science,2,9.05,CR010,63.02,18,3.07,65.3,3,3.7,1,51.6,8.6,1.08,59.66,0
STU_04210,BCA / MCA,2,8.45,CR001,81.07,16,3.13,68.9,4,2.9,2,62.1,11.8,1.02,72.67,0
STU_04211,BCA / MCA,1,8.82,CR008,85.12,15,3.18,65.1,4,3.1,3,68.1,12.9,1.07,75.96,1
STU_04212,B.Tech Electronics,2,8.04,CR006,73.36,18,3.2,58.9,3,3.8,2,72.1,13.0,1.03,68.45,0
STU_04213,B.Tech Electronics,1,8.37,CR010,97.8,26,4.81,92.0,8,4.5,4,96.0,23.1,2.19,97.65,1
STU_04214,B.Tech Computer Science,3,7.32,CR004,84.97,20,3.55,79.1,4,4.0,4,80.2,19.0,1.55,85.09,1
STU_04215,BCA / MCA,3,9.3,CR007,90.22,16,4.51,81.2,5,4.4,5,89.2,22.4,1.77,93.87,1
STU_04216,BCA / MCA,1,7.38,CR010,69.19,10,2.34,62.2,3,2.5,3,62.1,12.9,1.26,62.72,0
STU_04217,B.Tech Electronics,2,10.0,CR004,33.76,10,1.0,23.5,0,1.4,1,29.0,7.6,0.93,29.6,0
STU_04218,BCA / MCA,2,7.87,CR009,92.15,18,4.05,79.4,3,3.8,4,82.8,18.6,1.55,88.81,1
STU_04219,M.S. Computer Science,3,8.6,CR009,71.08,18,3.07,53.5,4,2.6,3,66.3,10.2,1.24,62.71,0
STU_04220,M.S. Computer Science,3,8.39,CR006,21.42,7,1.0,15.6,1,1.3,0,22.4,4.9,0.94,19.9,0
STU_04221,B.Tech Information Technology,3,9.13,CR007,82.22,16,3.22,67.0,2,2.7,1,66.8,15.6,1.31,68.64,0
STU_04222,BCA / MCA,2,5.0,CR010,54.77,12,1.95,39.4,3,3.4,1,62.1,9.1,1.13,54.43,0
STU_04223,B.Tech Information Technology,1,7.07,CR009,56.09,13,2.45,39.7,4,3.7,3,72.7,9.5,1.33,60.98,0
STU_04224,B.Tech Computer Science,2,9.18,CR002,67.34,7,2.36,48.9,3,3.6,3,55.6,16.8,1.14,67.3,0
STU_04225,B.S. Data Science,2,7.55,CR001,45.76,9,1.49,22.4,0,2.4,0,24.1,7.5,0.68,30.06,0
STU_04226,BCA / MCA,2,6.82,CR003,41.76,5,1.73,39.6,0,1.4,1,29.6,8.2,0.87,39.12,0
STU_04227,B.Tech Electronics,2,6.07,CR003,59.03,14,2.26,56.6,4,3.6,2,73.1,12.7,1.17,58.98,0
STU_04228,BCA / MCA,2,8.07,CR008,25.67,12,1.23,21.8,2,1.5,0,20.9,4.7,0.75,22.31,0
STU_04229,B.Tech Information Technology,2,9.8,CR009,56.7,11,2.57,47.4,4,2.7,2,73.6,17.0,1.07,61.94,0
STU_04230,B.Tech Computer Science,2,9.18,CR009,94.86,22,4.87,91.7,7,4.6,3,96.0,24.9,1.68,91.55,1
STU_04231,B.Tech Electronics,2,6.89,CR007,86.65,19,3.66,70.0,4,3.9,4,76.7,20.5,1.35,84.37,1
STU_04232,M.S. Computer Science,2,9.8,CR007,86.15,12,2.98,66.8,4,3.3,3,64.6,14.3,1.39,79.51,1
STU_04233,M.S. Computer Science,2,7.55,CR005,55.46,13,2.21,45.7,4,2.6,2,68.6,11.4,1.1,56.15,0
STU_04234,M.S. Computer Science,2,7.89,CR008,77.87,15,3.03,58.1,4,3.7,2,66.3,16.4,1.03,74.67,0
STU_04235,B.Tech Information Technology,3,9.54,CR009,46.61,11,2.35,28.4,0,1.1,1,26.9,7.8,0.74,25.52,0
STU_04236,B.Tech Information Technology,2,8.29,CR002,56.47,11,2.16,46.2,2,2.2,0,37.0,5.6,0.7,46.61,0
STU_04237,M.S. Computer Science,3,9.75,CR007,38.85,9,1.3,36.2,1,2.5,0,38.9,4.8,0.71,37.16,0
STU_04238,B.Tech Computer Science,1,9.71,CR006,61.45,14,2.69,59.0,3,3.0,3,72.0,13.5,1.24,69.78,0
STU_04239,B.Tech Electronics,2,6.43,CR007,97.85,18,4.83,100.0,7,5.0,6,97.8,22.9,2.04,99.5,1
STU_04240,BCA / MCA,3,8.27,CR007,76.66,11,3.67,66.4,3,3.4,2,56.1,17.4,1.08,69.72,0
STU_04241,B.S. Data Science,1,7.25,CR003,71.15,18,3.39,62.7,3,3.1,2,61.8,13.9,1.26,63.24,0
STU_04242,B.Tech Computer Science,1,7.98,CR007,63.88,11,2.01,43.8,3,2.6,3,52.8,14.6,1.23,61.24,0
STU_04243,B.Tech Electronics,3,7.07,CR003,69.22,15,3.11,64.3,2,2.7,2,65.8,16.8,1.32,66.48,0
STU_04244,B.Tech Computer Science,2,7.17,CR006,57.64,16,2.63,55.0,2,3.7,1,56.2,10.1,1.23,53.34,0
STU_04245,B.Tech Information Technology,3,7.13,CR005,82.87,17,3.01,59.5,4,3.8,3,73.9,13.0,1.25,76.59,1
STU_04246,M.S. Computer Science,2,5.36,CR005,45.73,8,2.02,41.7,0,1.8,0,43.5,7.5,0.69,35.83,0
STU_04247,M.S. Computer Science,2,9.06,CR009,96.77,18,4.67,100.0,5,4.9,4,92.8,29.1,1.97,95.76,1
STU_04248,B.S. Data Science,3,8.11,CR001,86.82,15,3.37,72.6,6,4.6,2,81.7,18.3,1.59,79.76,1
STU_04249,B.Tech Information Technology,2,8.29,CR001,98.08,29,4.21,83.8,5,4.1,4,78.8,24.1,1.76,91.22,1
STU_04250,B.Tech Information Technology,3,7.48,CR009,44.22,10,2.13,45.3,2,3.6,1,74.0,9.2,1.08,47.58,0
STU_04251,B.Tech Computer Science,3,8.49,CR006,78.04,17,3.47,73.4,4,4.0,2,88.1,21.0,1.32,79.43,1
STU_04252,M.S. Computer Science,3,8.97,CR005,83.77,24,4.07,87.1,4,4.6,4,78.5,23.4,1.35,83.31,1
STU_04253,BCA / MCA,2,8.67,CR010,78.98,14,3.75,79.1,3,4.5,5,79.8,20.0,1.7,81.43,1
STU_04254,M.S. Computer Science,2,7.15,CR010,82.44,19,3.96,75.3,4,4.0,4,85.4,18.3,1.78,86.82,1
STU_04255,B.S. Data Science,3,8.69,CR009,61.0,15,2.69,54.2,2,3.4,2,71.1,12.4,1.06,57.47,0
STU_04256,B.Tech Electronics,2,7.83,CR009,38.51,9,1.78,31.8,1,1.0,0,29.8,4.8,0.77,32.85,0
STU_04257,B.Tech Electronics,2,6.8,CR007,91.02,20,3.87,64.1,6,4.4,4,89.7,19.3,1.44,90.3,1
STU_04258,M.S. Computer Science,3,7.5,CR001,77.96,11,2.93,56.5,3,3.8,3,65.2,16.7,1.1,71.71,0
