student_id,week,initial_readiness,weekly_study_hours,learning_consistency,cumulative_hours,milestones_completed,readiness_at_week
TRJ_0594,12,19.04,28.4,0.79,311,4,50.63
TRJ_0594,16,19.04,28.4,0.79,416,7,58.23
TRJ_0594,20,19.04,28.4,0.79,527,10,65.0
TRJ_0594,24,19.04,28.4,0.79,639,13,70.71
TRJ_0595,0,54.69,18.8,1.16,0,0,54.69
TRJ_0595,4,54.69,18.8,1.16,66,2,61.13
TRJ_0595,8,54.69,18.8,1.16,143,3,67.52
TRJ_0595,12,54.69,18.8,1.16,213,6,72.4
TRJ_0595,16,54.69,18.8,1.16,282,8,76.53
TRJ_0595,20,54.69,18.8,1.16,368,11,80.79
TRJ_0595,24,54.69,18.8,1.16,438,12,83.71
TRJ_0596,0,49.86,16.5,0.93,0,0,49.86
TRJ_0596,4,49.86,16.5,0.93,58,3,55.06
TRJ_0596,8,49.86,16.5,0.93,127,4,60.49
TRJ_0596,12,49.86,16.5,0.93,193,5,65.1
TRJ_0596,16,49.86,16.5,0.93,261,6,69.27
TRJ_0596,20,49.86,16.5,0.93,333,7,73.15
TRJ_0596,24,49.86,16.5,0.93,404,10,76.51
TRJ_0597,0,19.04,6.2,1.02,0,0,19.04
TRJ_0597,4,19.04,6.2,1.02,22,2,22.59
TRJ_0597,8,19.04,6.2,1.02,50,4,26.94
TRJ_0597,12,19.04,6.2,1.02,76,5,30.72
TRJ_0597,16,19.04,6.2,1.02,103,6,34.51
TRJ_0597,20,19.04,6.2,1.02,124,8,37.29
TRJ_0597,24,19.04,6.2,1.02,148,9,40.35
TRJ_0598,0,33.43,11.1,0.75,0,0,33.43
TRJ_0598,4,33.43,11.1,0.75,41,2,37.44
TRJ_0598,8,33.43,11.1,0.75,87,5,41.69
TRJ_0598,12,33.43,11.1,0.75,125,8,44.93
TRJ_0598,16,33.43,11.1,0.75,169,11,48.48
TRJ_0598,20,33.43,11.1,0.75,212,13,51.74
TRJ_0598,24,33.43,11.1,0.75,253,14,54.64
TRJ_0599,0,26.9,10.4,1.09,0,0,26.9
TRJ_0599,4,26.9,10.4,1.09,41,2,33.18
TRJ_0599,8,26.9,10.4,1.09,86,5,39.43
TRJ_0599,12,26.9,10.4,1.09,130,7,44.99
TRJ_0599,16,26.9,10.4,1.09,172,8,49.83
TRJ_0599,20,26.9,10.4,1.09,219,10,54.76
TRJ_0599,24,26.9,10.4,1.09,259,13,58.56
TRJ_0600,0,50.02,16.9,0.83,0,0,50.02
TRJ_0600,4,50.02,16.9,0.83,70,3,55.53
TRJ_0600,8,50.02,16.9,0.83,137,4,60.24
TRJ_0600,12,50.02,16.9,0.83,201,5,64.27
TRJ_0600,16,50.02,16.9,0.83,275,6,68.44
TRJ_0600,20,50.02,16.9,0.83,333,7,71.37
TRJ_0600,24,50.02,16.9,0.83,397,8,74.26
TRJ_0601,0,44.23,9.5,1.0,0,0,44.23
TRJ_0601,4,44.23,9.5,1.0,36,2,48.15
TRJ_0601,8,44.23,9.5,1.0,72,4,51.76
TRJ_0601,12,44.23,9.5,1.0,109,6,55.2
TRJ_0601,16,44.23,9.5,1.0,147,7,58.52
TRJ_0601,20,44.23,9.5,1.0,182,9,61.38
TRJ_0601,24,44.23,9.5,1.0,218,11,64.13
TRJ_0602,0,39.92,13.3,1.22,0,0,39.92
TRJ_0602,4,39.92,13.3,1.22,58,3,47.85
TRJ_0602,8,39.92,13.3,1.22,105,5,53.56
TRJ_0602,12,39.92,13.3,1.22,163,6,59.76
TRJ_0602,16,39.92,13.3,1.22,211,9,64.22
TRJ_0602,20,39.92,13.3,1.22,258,10,68.1
TRJ_0602,24,39.92,13.3,1.22,318,13,72.5
TRJ_0603,0,37.0,26.7,0.85,0,0,37.0
TRJ_0603,4,37.0,26.7,0.85,121,2,48.72
TRJ_0603,8,37.0,26.7,0.85,240,4,58.15
TRJ_0603,12,37.0,26.7,0.85,348,6,65.17
TRJ_0603,16,37.0,26.7,0.85,465,8,71.49
TRJ_0603,20,37.0,26.7,0.85,568,11,76.07
TRJ_0603,24,37.0,26.7,0.85,678,13,80.16
TRJ_0604,0,41.61,26.2,1.09,0,0,41.61
TRJ_0604,4,41.61,26.2,1.09,119,1,55.04
TRJ_0604,8,41.61,26.2,1.09,208,2,63.0
TRJ_0604,12,41.61,26.2,1.09,323,3,71.23
TRJ_0604,16,41.61,26.2,1.09,421,4,76.79
TRJ_0604,20,41.61,26.2,1.09,513,6,81.03
TRJ_0604,24,41.61,26.2,1.09,608,7,84.61
TRJ_0605,0,46.85,15.0,1.1,0,0,46.85
TRJ_0605,4,46.85,15.0,1.1,62,2,53.71
TRJ_0605,8,46.85,15.0,1.1,119,4,59.19
TRJ_0605,12,46.85,15.0,1.1,179,5,64.28
TRJ_0605,16,46.85,15.0,1.1,239,6,68.71
TRJ_0605,20,46.85,15.0,1.1,297,8,72.51
TRJ_0605,24,46.85,15.0,1.1,352,10,75.66
TRJ_0606,0,33.44,6.9,1.13,0,0,33.44
TRJ_0606,4,33.44,6.9,1.13,27,2,37.46
TRJ_0606,8,33.44,6.9,1.13,57,4,41.57
TRJ_0606,12,33.44,6.9,1.13,82,7,44.81
TRJ_0606,16,33.44,6.9,1.13,108,9,48.05
TRJ_0606,20,33.44,6.9,1.13,139,11,51.57
TRJ_0606,24,33.44,6.9,1.13,166,13,54.52
TRJ_0607,0,51.51,14.9,1.26,0,0,51.51
TRJ_0607,4,51.51,14.9,1.26,59,1,58.26
TRJ_0607,8,51.51,14.9,1.26,113,2,63.59
TRJ_0607,12,51.51,14.9,1.26,172,3,68.68
TRJ_0607,16,51.51,14.9,1.26,234,6,73.25
TRJ_0607,20,51.51,14.9,1.26,297,9,77.19
TRJ_0607,24,51.51,14.9,1.26,356,10,80.38
TRJ_0608,0,35.18,10.9,0.75,0,0,35.18
TRJ_0608,4,35.18,10.9,0.75,37,3,38.75
TRJ_0608,8,35.18,10.9,0.75,79,6,42.5
TRJ_0608,12,35.18,10.9,0.75,119,7,45.9
TRJ_0608,16,35.18,10.9,0.75,167,10,49.72
TRJ_0608,20,35.18,10.9,0.75,204,11,52.48
TRJ_0608,24,35.18,10.9,0.75,251,13,55.76
TRJ_0609,0,35.45,24.8,0.79,0,0,35.45
TRJ_0609,4,35.45,24.8,0.79,111,3,45.84
TRJ_0609,8,35.45,24.8,0.79,205,6,53.37
TRJ_0609,12,35.45,24.8,0.79,318,7,61.02
TRJ_0609,16,35.45,24.8,0.79,425,9,67.09
TRJ_0609,20,35.45,24.8,0.79,534,11,72.32
TRJ_0609,24,35.45,24.8,0.79,619,12,75.81
TRJ_0610,0,15.33,9.7,1.12,0,0,15.33
TRJ_0610,4,15.33,9.7,1.12,40,2,22.6
TRJ_0610,8,15.33,9.7,1.12,82,5,29.58
TRJ_0610,12,15.33,9.7,1.12,124,7,35.95
TRJ_0610,16,15.33,9.7,1.12,166,8,41.78
TRJ_0610,20,15.33,9.7,1.12,210,9,47.31
TRJ_0610,24,15.33,9.7,1.12,250,10,51.87
TRJ_0611,0,35.22,14.4,1.28,0,0,35.22
TRJ_0611,4,35.22,14.4,1.28,60,1,44.47
TRJ_0611,8,35.22,14.4,1.28,121,4,52.53
TRJ_0611,12,35.22,14.4,1.28,182,7,59.46
TRJ_0611,16,35.22,14.4,1.28,235,8,64.68
TRJ_0611,20,35.22,14.4,1.28,296,11,69.82
TRJ_0611,24,35.22,14.4,1.28,348,14,73.64
TRJ_0612,0,35.86,8.4,1.02,0,0,35.86
TRJ_0612,4,35.86,8.4,1.02,37,3,40.6
TRJ_0612,8,35.86,8.4,1.02,69,4,44.38
TRJ_0612,12,35.86,8.4,1.02,102,6,48.01
TRJ_0612,16,35.86,8.4,1.02,136,8,51.57
TRJ_0612,20,35.86,8.4,1.02,174,10,55.24
TRJ_0612,24,35.86,8.4,1.02,211,12,58.57
TRJ_0613,0,31.4,29.6,1.15,0,0,31.4
TRJ_0613,4,31.4,29.6,1.15,104,2,46.05
TRJ_0613,8,31.4,29.6,1.15,239,5,60.5
TRJ_0613,12,31.4,29.6,1.15,364,8,70.41
TRJ_0613,16,31.4,29.6,1.15,487,10,77.72
TRJ_0613,20,31.4,29.6,1.15,621,11,83.67
TRJ_0613,24,31.4,29.6,1.15,739,14,87.57
TRJ_0614,0,22.54,12.1,1.05,0,0,22.54
TRJ_0614,4,22.54,12.1,1.05,44,1,29.43
TRJ_0614,8,22.54,12.1,1.05,89,3,35.82
TRJ_0614,12,22.54,12.1,1.05,143,5,42.76
TRJ_0614,16,22.54,12.1,1.05,190,7,48.14
TRJ_0614,20,22.54,12.1,1.05,242,9,53.57
TRJ_0614,24,22.54,12.1,1.05,289,11,58.0
TRJ_0615,0,39.44,29.3,0.71,0,0,39.44
TRJ_0615,4,39.44,29.3,0.71,102,3,47.62
TRJ_0615,8,39.44,29.3,0.71,211,5,55.15
TRJ_0615,12,39.44,29.3,0.71,328,6,62.04
TRJ_0615,16,39.44,29.3,0.71,461,7,68.59
TRJ_0615,20,39.44,29.3,0.71,573,9,73.25
TRJ_0615,24,39.44,29.3,0.71,687,10,77.26
TRJ_0616,0,41.02,29.5,0.86,0,0,41.02
TRJ_0616,4,41.02,29.5,0.86,122,3,52.24
TRJ_0616,8,41.02,29.5,0.86,249,5,61.65
TRJ_0616,12,41.02,29.5,0.86,356,7,68.12
TRJ_0616,16,41.02,29.5,0.86,463,8,73.51
TRJ_0616,20,41.02,29.5,0.86,584,10,78.52
TRJ_0616,24,41.02,29.5,0.86,711,12,82.76
TRJ_0617,0,29.73,26.4,0.97,0,0,29.73
TRJ_0617,4,29.73,26.4,0.97,105,2,42.68
TRJ_0617,8,29.73,26.4,0.97,205,5,52.88
TRJ_0617,12,29.73,26.4,0.97,302,8,60.97
TRJ_0617,16,29.73,26.4,0.97,399,11,67.69
TRJ_0617,20,29.73,26.4,0.97,511,13,74.0
TRJ_0617,24,29.73,26.4,0.97,614,14,78.72
TRJ_0618,0,26.2,17.7,0.72,0,0,26.2
TRJ_0618,4,26.2,17.7,0.72,71,1,33.38
TRJ_0618,8,26.2,17.7,0.72,143,4,40.01
TRJ_0618,12,26.2,17.7,0.72,223,5,46.55
TRJ_0618,16,26.2,17.7,0.72,297,7,52.01
TRJ_0618,20,26.2,17.7,0.72,366,9,56.6
TRJ_0618,24,26.2,17.7,0.72,437,10,60.87
TRJ_0619,0,54.27,8.9,1.1,0,0,54.27
TRJ_0619,4,54.27,8.9,1.1,38,3,57.95
TRJ_0619,8,54.27,8.9,1.1,72,6,61.02
TRJ_0619,12,54.27,8.9,1.1,105,9,63.76
TRJ_0619,16,54.27,8.9,1.1,138,10,66.33
TRJ_0619,20,54.27,8.9,1.1,172,12,68.77
TRJ_0619,24,54.27,8.9,1.1,204,15,70.93
TRJ_0620,0,30.6,24.0,1.06,0,0,30.6
TRJ_0620,4,30.6,24.0,1.06,103,2,44.23
TRJ_0620,8,30.6,24.0,1.06,212,3,55.74
TRJ_0620,12,30.6,24.0,1.06,300,4,63.33
TRJ_0620,16,30.6,24.0,1.06,391,7,69.77
TRJ_0620,20,30.6,24.0,1.06,481,8,75.07
TRJ_0620,24,30.6,24.0,1.06,582,11,79.87
TRJ_0621,0,31.28,12.0,1.08,0,0,31.28
TRJ_0621,4,31.28,12.0,1.08,53,3,38.83
TRJ_0621,8,31.28,12.0,1.08,98,4,44.52
TRJ_0621,12,31.28,12.0,1.08,148,6,50.3
TRJ_0621,16,31.28,12.0,1.08,194,9,55.08
TRJ_0621,20,31.28,12.0,1.08,247,11,59.99
TRJ_0621,24,31.28,12.0,1.08,296,14,64.02
TRJ_0622,0,30.76,25.0,1.01,0,0,30.76
TRJ_0622,4,30.76,25.0,1.01,105,3,44.0
TRJ_0622,8,30.76,25.0,1.01,210,4,54.79
TRJ_0622,12,30.76,25.0,1.01,323,6,64.02
TRJ_0622,16,30.76,25.0,1.01,410,9,69.82
TRJ_0622,20,30.76,25.0,1.01,509,10,75.3
TRJ_0622,24,30.76,25.0,1.01,610,11,79.9
TRJ_0623,0,51.54,7.7,0.84,0,0,51.54
TRJ_0623,4,51.54,7.7,0.84,34,3,54.29
TRJ_0623,8,51.54,7.7,0.84,64,4,56.59
TRJ_0623,12,51.54,7.7,0.84,96,5,58.88
TRJ_0623,16,51.54,7.7,0.84,127,6,60.99
TRJ_0623,20,51.54,7.7,0.84,161,9,63.18
TRJ_0623,24,51.54,7.7,0.84,188,11,64.82
TRJ_0624,0,17.05,16.5,1.24,0,0,17.05
TRJ_0624,4,17.05,16.5,1.24,68,2,29.92
TRJ_0624,8,17.05,16.5,1.24,137,4,41.09
TRJ_0624,12,17.05,16.5,1.24,210,7,50.93
TRJ_0624,16,17.05,16.5,1.24,268,8,57.61
TRJ_0624,20,17.05,16.5,1.24,336,10,64.23
TRJ_0624,24,17.05,16.5,1.24,395,11,69.15
TRJ_0625,0,46.45,24.2,0.75,0,0,46.45
TRJ_0625,4,46.45,24.2,0.75,109,2,54.57
TRJ_0625,8,46.45,24.2,0.75,202,5,60.54
TRJ_0625,12,46.45,24.2,0.75,287,6,65.3
TRJ_0625,16,46.45,24.2,0.75,376,8,69.64
TRJ_0625,20,46.45,24.2,0.75,484,11,74.21
TRJ_0625,24,46.45,24.2,0.75,580,13,77.68
TRJ_0626,0,42.0,16.3,0.76,0,0,42.0
TRJ_0626,4,42.0,16.3,0.76,68,1,47.71
TRJ_0626,8,42.0,16.3,0.76,142,4,53.34
TRJ_0626,12,42.0,16.3,0.76,207,5,57.76
TRJ_0626,16,42.0,16.3,0.76,266,7,61.43
TRJ_0626,20,42.0,16.3,0.76,326,10,64.83
TRJ_0626,24,42.0,16.3,0.76,386,11,67.91
TRJ_0627,0,52.78,28.8,0.87,0,0,52.78
TRJ_0627,4,52.78,28.8,0.87,98,1,60.19
TRJ_0627,8,52.78,28.8,0.87,206,2,67.06
TRJ_0627,12,52.78,28.8,0.87,323,3,73.16
TRJ_0627,16,52.78,28.8,0.87,449,4,78.45
TRJ_0627,20,52.78,28.8,0.87,561,7,82.28
TRJ_0627,24,52.78,28.8,0.87,675,8,85.48
TRJ_0628,0,20.06,19.3,1.07,0,0,20.06
TRJ_0628,4,20.06,19.3,1.07,68,2,31.01
TRJ_0628,8,20.06,19.3,1.07,140,4,40.98
TRJ_0628,12,20.06,19.3,1.07,212,7,49.43
TRJ_0628,16,20.06,19.3,1.07,298,8,57.94
TRJ_0628,20,20.06,19.3,1.07,376,10,64.47
TRJ_0628,24,20.06,19.3,1.07,458,12,70.19
TRJ_0629,0,31.45,14.8,0.89,0,0,31.45
TRJ_0629,4,31.45,14.8,0.89,54,3,37.82
TRJ_0629,8,31.45,14.8,0.89,121,5,44.85
TRJ_0629,12,31.45,14.8,0.89,179,6,50.26
TRJ_0629,16,31.45,14.8,0.89,235,7,55.02
TRJ_0629,20,31.45,14.8,0.89,291,9,59.33
TRJ_0629,24,31.45,14.8,0.89,347,10,63.24
TRJ_0630,0,22.13,10.1,1.1,0,0,22.13
TRJ_0630,4,22.13,10.1,1.1,34,3,27.82
TRJ_0630,8,22.13,10.1,1.1,77,4,34.37
TRJ_0630,12,22.13,10.1,1.1,113,7,39.42
TRJ_0630,16,22.13,10.1,1.1,156,10,45.0
TRJ_0630,20,22.13,10.1,1.1,194,11,49.46
TRJ_0630,24,22.13,10.1,1.1,229,14,53.31
TRJ_0631,0,45.43,16.4,0.8,0,0,45.43
TRJ_0631,4,45.43,16.4,0.8,67,1,51.04
TRJ_0631,8,45.43,16.4,0.8,134,4,56.06
TRJ_0631,12,45.43,16.4,0.8,202,5,60.59
TRJ_0631,16,45.43,16.4,0.8,263,8,64.27
TRJ_0631,20,45.43,16.4,0.8,318,11,67.32
TRJ_0631,24,45.43,16.4,0.8,388,14,70.81
TRJ_0632,0,15.54,12.7,0.89,0,0,15.54
TRJ_0632,4,15.54,12.7,0.89,46,1,22.28
TRJ_0632,8,15.54,12.7,0.89,94,4,28.74
TRJ_0632,12,15.54,12.7,0.89,148,7,35.37
TRJ_0632,16,15.54,12.7,0.89,202,8,41.4
TRJ_0632,20,15.54,12.7,0.89,247,11,45.92
TRJ_0632,24,15.54,12.7,0.89,302,13,51.0
TRJ_0633,0,20.08,24.9,0.89,0,0,20.08
TRJ_0633,4,20.08,24.9,0.89,86,3,31.48
TRJ_0633,8,20.08,24.9,0.89,198,6,43.93
TRJ_0633,12,20.08,24.9,0.89,302,7,53.47
TRJ_0633,16,20.08,24.9,0.89,399,8,60.91
TRJ_0633,20,20.08,24.9,0.89,487,9,66.61
TRJ_0633,24,20.08,24.9,0.89,573,11,71.36
TRJ_0634,0,44.23,28.5,1.23,0,0,44.23
TRJ_0634,4,44.23,28.5,1.23,113,1,57.81
TRJ_0634,8,44.23,28.5,1.23,220,2,67.58
TRJ_0634,12,44.23,28.5,1.23,321,4,74.76
TRJ_0634,16,44.23,28.5,1.23,428,5,80.65
TRJ_0634,20,44.23,28.5,1.23,552,6,85.76
TRJ_0634,24,44.23,28.5,1.23,673,7,89.44
TRJ_0635,0,52.54,9.8,0.8,0,0,52.54
TRJ_0635,4,52.54,9.8,0.8,40,2,55.5
TRJ_0635,8,52.54,9.8,0.8,81,3,58.36
TRJ_0635,12,52.54,9.8,0.8,118,4,60.79
TRJ_0635,16,52.54,9.8,0.8,158,7,63.26
TRJ_0635,20,52.54,9.8,0.8,200,8,65.67
TRJ_0635,24,52.54,9.8,0.8,241,9,67.88
TRJ_0636,0,23.48,19.5,1.03,0,0,23.48
TRJ_0636,4,23.48,19.5,1.03,80,3,35.18
TRJ_0636,8,23.48,19.5,1.03,156,4,44.66
TRJ_0636,12,23.48,19.5,1.03,235,7,53.04
TRJ_0636,16,23.48,19.5,1.03,310,9,59.82
TRJ_0636,20,23.48,19.5,1.03,396,11,66.36
TRJ_0636,24,23.48,19.5,1.03,468,14,71.01
TRJ_0637,0,18.76,9.8,1.11,0,0,18.76
TRJ_0637,4,18.76,9.8,1.11,36,2,25.15
TRJ_0637,8,18.76,9.8,1.11,72,3,30.96
TRJ_0637,12,18.76,9.8,1.11,108,5,36.32
TRJ_0637,16,18.76,9.8,1.11,142,6,40.97
TRJ_0637,20,18.76,9.8,1.11,186,8,46.53
TRJ_0637,24,18.76,9.8,1.11,223,10,50.78
TRJ_0638,0,40.78,23.2,0.93,0,0,40.78
TRJ_0638,4,40.78,23.2,0.93,103,3,51.12
TRJ_0638,8,40.78,23.2,0.93,201,6,59.32
TRJ_0638,12,40.78,23.2,0.93,281,8,64.98
TRJ_0638,16,40.78,23.2,0.93,382,10,71.02
TRJ_0638,20,40.78,23.2,0.93,467,13,75.26
TRJ_0638,24,40.78,23.2,0.93,556,16,79.07
TRJ_0639,0,54.6,11.5,1.26,0,0,54.6
TRJ_0639,4,54.6,11.5,1.26,49,3,59.96
TRJ_0639,8,54.6,11.5,1.26,98,5,64.62
TRJ_0639,12,54.6,11.5,1.26,150,6,69.02
TRJ_0639,16,54.6,11.5,1.26,201,9,72.79
TRJ_0639,20,54.6,11.5,1.26,251,10,76.06
TRJ_0639,24,54.6,11.5,1.26,290,11,78.35
TRJ_0640,0,30.18,13.4,0.74,0,0,30.18
TRJ_0640,4,30.18,13.4,0.74,47,2,34.91
TRJ_0640,8,30.18,13.4,0.74,103,3,40.14
TRJ_0640,12,30.18,13.4,0.74,161,4,45.11
TRJ_0640,16,30.18,13.4,0.74,216,5,49.44
TRJ_0640,20,30.18,13.4,0.74,274,8,53.6
TRJ_0640,24,30.18,13.4,0.74,329,11,57.25
TRJ_0641,0,43.57,23.1,1.19,0,0,43.57
TRJ_0641,4,43.57,23.1,1.19,87,3,54.14
TRJ_0641,8,43.57,23.1,1.19,187,6,63.89
TRJ_0641,12,43.57,23.1,1.19,279,9,71.02
TRJ_0641,16,43.57,23.1,1.19,384,12,77.44
TRJ_0641,20,43.57,23.1,1.19,467,13,81.49
TRJ_0641,24,43.57,23.1,1.19,572,14,85.61
TRJ_0642,0,18.66,20.0,1.11,0,0,18.66
TRJ_0642,4,18.66,20.0,1.11,89,1,33.33
TRJ_0642,8,18.66,20.0,1.11,175,3,44.95
TRJ_0642,12,18.66,20.0,1.11,245,6,52.9
TRJ_0642,16,18.66,20.0,1.11,327,9,60.81
TRJ_0642,20,18.66,20.0,1.11,411,10,67.54
TRJ_0642,24,18.66,20.0,1.11,483,12,72.39
TRJ_0643,0,41.3,7.3,0.78,0,0,41.3
TRJ_0643,4,41.3,7.3,0.78,27,2,43.81
TRJ_0643,8,41.3,7.3,0.78,53,4,46.09
TRJ_0643,12,41.3,7.3,0.78,77,7,48.14
TRJ_0643,16,41.3,7.3,0.78,107,9,50.53
TRJ_0643,20,41.3,7.3,0.78,135,11,52.71
TRJ_0643,24,41.3,7.3,0.78,161,14,54.64
TRJ_0644,0,23.49,19.8,0.76,0,0,23.49
TRJ_0644,4,23.49,19.8,0.76,73,3,31.55
TRJ_0644,8,23.49,19.8,0.76,141,5,38.3
TRJ_0644,12,23.49,19.8,0.76,226,6,45.82
TRJ_0644,16,23.49,19.8,0.76,316,9,52.78
TRJ_0644,20,23.49,19.8,0.76,389,11,57.78
TRJ_0644,24,23.49,19.8,0.76,467,13,62.52
TRJ_0645,0,32.49,18.5,0.93,0,0,32.49
TRJ_0645,4,32.49,18.5,0.93,65,2,40.27
TRJ_0645,8,32.49,18.5,0.93,133,3,47.41
TRJ_0645,12,32.49,18.5,0.93,213,6,54.73
TRJ_0645,16,32.49,18.5,0.93,289,8,60.71
TRJ_0645,20,32.49,18.5,0.93,353,11,65.15
TRJ_0645,24,32.49,18.5,0.93,420,12,69.27
TRJ_0646,0,31.0,21.2,1.17,0,0,31.0
TRJ_0646,4,31.0,21.2,1.17,86,3,43.7
TRJ_0646,8,31.0,21.2,1.17,180,5,54.92
TRJ_0646,12,31.0,21.2,1.17,272,7,63.7
TRJ_0646,16,31.0,21.2,1.17,356,9,70.19
TRJ_0646,20,31.0,21.2,1.17,446,10,75.89
TRJ_0646,24,31.0,21.2,1.17,522,13,79.82
TRJ_0647,0,28.91,5.5,1.15,0,0,28.91
TRJ_0647,4,28.91,5.5,1.15,24,3,32.86
TRJ_0647,8,28.91,5.5,1.15,45,5,36.05
TRJ_0647,12,28.91,5.5,1.15,65,7,39.03
TRJ_0647,16,28.91,5.5,1.15,85,8,41.83
TRJ_0647,20,28.91,5.5,1.15,103,10,44.28
TRJ_0647,24,28.91,5.5,1.15,123,12,46.88
TRJ_0648,0,15.67,19.0,1.11,0,0,15.67
TRJ_0648,4,15.67,19.0,1.11,72,1,28.25
TRJ_0648,8,15.67,19.0,1.11,145,3,39.09
TRJ_0648,12,15.67,19.0,1.11,216,6,48.07
TRJ_0648,16,15.67,19.0,1.11,286,8,55.61
TRJ_0648,20,15.67,19.0,1.11,357,11,62.17
TRJ_0648,24,15.67,19.0,1.11,434,13,68.14
TRJ_0649,0,37.46,23.4,0.78,0,0,37.46
TRJ_0649,4,37.46,23.4,0.78,106,2,47.03
TRJ_0649,8,37.46,23.4,0.78,200,4,54.27
TRJ_0649,12,37.46,23.4,0.78,303,7,61.08
TRJ_0649,16,37.46,23.4,0.78,384,10,65.72
TRJ_0649,20,37.46,23.4,0.78,473,12,70.19
TRJ_0649,24,37.46,23.4,0.78,573,13,74.5
TRJ_0650,0,18.88,9.2,1.04,0,0,18.88
TRJ_0650,4,18.88,9.2,1.04,36,2,24.84
TRJ_0650,8,18.88,9.2,1.04,71,3,30.21
TRJ_0650,12,18.88,9.2,1.04,104,6,34.85
TRJ_0650,16,18.88,9.2,1.04,135,9,38.97
TRJ_0650,20,18.88,9.2,1.04,166,12,42.83
TRJ_0650,24,18.88,9.2,1.04,204,14,47.17
TRJ_0651,0,32.15,24.6,0.9,0,0,32.15
TRJ_0651,4,32.15,24.6,0.9,83,2,41.63
TRJ_0651,8,32.15,24.6,0.9,181,4,51.13
TRJ_0651,12,32.15,24.6,0.9,277,6,58.95
TRJ_0651,16,32.15,24.6,0.9,366,8,65.05
TRJ_0651,20,32.15,24.6,0.9,479,10,71.49
TRJ_0651,24,32.15,24.6,0.9,565,11,75.62
TRJ_0652,0,30.41,18.2,0.91,0,0,30.41
TRJ_0652,4,30.41,18.2,0.91,69,2,38.71
TRJ_0652,8,30.41,18.2,0.91,150,3,47.16
TRJ_0652,12,30.41,18.2,0.91,220,4,53.55
TRJ_0652,16,30.41,18.2,0.91,291,7,59.25
TRJ_0652,20,30.41,18.2,0.91,363,10,64.3
TRJ_0652,24,30.41,18.2,0.91,437,13,68.85
TRJ_0653,0,30.03,28.3,0.75,0,0,30.03
TRJ_0653,4,30.03,28.3,0.75,104,3,40.17
TRJ_0653,8,30.03,28.3,0.75,232,5,50.69
TRJ_0653,12,30.03,28.3,0.75,336,6,57.83
TRJ_0653,16,30.03,28.3,0.75,461,9,65.06
TRJ_0653,20,30.03,28.3,0.75,581,11,70.82
TRJ_0653,24,30.03,28.3,0.75,705,12,75.77
TRJ_0654,0,41.78,15.4,1.29,0,0,41.78
TRJ_0654,4,41.78,15.4,1.29,52,2,49.15
TRJ_0654,8,41.78,15.4,1.29,114,5,56.73
TRJ_0654,12,41.78,15.4,1.29,172,6,62.8
TRJ_0654,16,41.78,15.4,1.29,234,9,68.38
TRJ_0654,20,41.78,15.4,1.29,303,10,73.58
TRJ_0654,24,41.78,15.4,1.29,373,13,77.96
TRJ_0655,0,27.63,28.4,1.29,0,0,27.63
TRJ_0655,4,27.63,28.4,1.29,112,1,45.92
TRJ_0655,8,27.63,28.4,1.29,213,3,58.33
TRJ_0655,12,27.63,28.4,1.29,342,6,70.18
TRJ_0655,16,27.63,28.4,1.29,469,9,78.52
TRJ_0655,20,27.63,28.4,1.29,587,10,84.2
TRJ_0655,24,27.63,28.4,1.29,684,13,87.71
TRJ_0656,0,29.3,8.9,0.81,0,0,29.3
TRJ_0656,4,29.3,8.9,0.81,37,3,33.48
TRJ_0656,8,29.3,8.9,0.81,71,5,37.09
TRJ_0656,12,29.3,8.9,0.81,104,7,40.45
TRJ_0656,16,29.3,8.9,0.81,139,8,43.75
TRJ_0656,20,29.3,8.9,0.81,170,10,46.59
TRJ_0656,24,29.3,8.9,0.81,204,11,49.53
TRJ_0657,0,52.44,24.9,0.73,0,0,52.44
TRJ_0657,4,52.44,24.9,0.73,97,1,58.75
TRJ_0657,8,52.44,24.9,0.73,207,3,64.89
TRJ_0657,12,52.44,24.9,0.73,299,4,69.31
TRJ_0657,16,52.44,24.9,0.73,408,6,73.85
TRJ_0657,20,52.44,24.9,0.73,510,7,77.48
TRJ_0657,24,52.44,24.9,0.73,594,10,80.11
TRJ_0658,0,50.34,27.4,1.2,0,0,50.34
TRJ_0658,4,50.34,27.4,1.2,110,3,61.91
TRJ_0658,8,50.34,27.4,1.2,227,5,71.24
TRJ_0658,12,50.34,27.4,1.2,324,6,77.24
TRJ_0658,16,50.34,27.4,1.2,445,8,82.99
TRJ_0658,20,50.34,27.4,1.2,569,10,87.38
TRJ_0658,24,50.34,27.4,1.2,672,13,90.17
TRJ_0659,0,25.45,11.2,0.9,0,0,25.45
TRJ_0659,4,25.45,11.2,0.9,39,3,30.52
TRJ_0659,8,25.45,11.2,0.9,87,5,36.35
TRJ_0659,12,25.45,11.2,0.9,129,8,41.03
TRJ_0659,16,25.45,11.2,0.9,168,11,45.05
TRJ_0659,20,25.45,11.2,0.9,219,12,49.9
TRJ_0659,24,25.45,11.2,0.9,259,13,53.46
TRJ_0660,0,47.74,17.3,0.93,0,0,47.74
TRJ_0660,4,47.74,17.3,0.93,72,1,54.35
TRJ_0660,8,47.74,17.3,0.93,148,4,60.42
TRJ_0660,12,47.74,17.3,0.93,207,7,64.6
TRJ_0660,16,47.74,17.3,0.93,266,9,68.32
